1.0,5.0
1.24812,14.385
1.49624,22.06264
1.74436,28.55954
1.99248,34.19094
2.2406,39.16055
2.48872,43.60769
2.73684,47.63185
2.98496,51.30654
3.23308,54.68764
3.4812,57.81861
3.72932,60.73393
3.97744,63.46139
4.22556,66.02376
4.47368,68.43987
4.7218,70.72553
4.96992,72.89411
5.21805,74.95701
5.46617,76.92407
5.71429,78.80379
5.96241,80.6036
6.21053,82.33002
6.45865,83.9888
6.70677,85.58504
6.95489,87.12328
7.20301,88.6076
7.45113,90.04165
7.69925,91.42871
7.94737,92.77178
8.19549,94.07355
8.44361,95.33649
8.69173,96.56285
8.93985,97.7547
9.18797,98.91391
9.43609,100.04223
9.68421,101.14126
9.93233,102.21249
10.18045,103.25728
10.42857,104.27692
10.67669,105.27258
10.92481,106.24536
11.17293,107.1963
11.42105,108.12635
11.66917,109.03641
11.91729,109.92732
12.16541,110.79987
12.41353,111.6548
12.66165,112.49282
12.90977,113.31457
13.15789,114.12067
13.40602,114.91172
13.65414,115.68826
13.90226,116.45081
14.15038,117.19988
14.3985,117.93592
14.64662,118.65939
14.89474,119.3707
15.14286,120.07026
15.39098,120.75845
15.6391,121.43564
15.88722,122.10217
16.13534,122.75836
16.38346,123.40454
16.63158,124.04101
16.8797,124.66806
17.12782,125.28595
17.37594,125.89496
17.62406,126.49533
17.87218,127.08731
18.1203,127.67113
18.36842,128.247
18.61654,128.81515
18.86466,129.37578
19.11278,129.92908
19.3609,130.47525
19.60902,131.01445
19.85714,131.54688
20.10526,132.0727
20.35338,132.59207
20.6015,133.10514
20.84962,133.61208
21.09774,134.11301
21.34586,134.60809
21.59398,135.09745
21.84211,135.58121
22.09023,136.05951
22.33835,136.53247
22.58647,137.00021
22.83459,137.46283
23.08271,137.92046
23.33083,138.37319
23.57895,138.82113
23.82707,139.26438
24.07519,139.70304
24.32331,140.13721
24.57143,140.56696
24.81955,140.9924
25.06767,141.41361
25.31579,141.83067
25.56391,142.24366
25.81203,142.65266
26.06015,143.05775
26.30827,143.459
26.55639,143.85648
26.80451,144.25027
27.05263,144.64043
27.30075,145.02702
27.54887,145.41012
27.79699,145.78979
28.04511,146.16608
28.29323,146.53905
28.54135,146.90877
28.78947,147.27529
29.03759,147.63866
29.28571,147.99894
29.53383,148.35618
29.78195,148.71044
30.03008,149.06175
30.2782,149.41017
30.52632,149.75575
30.77444,150.09854
31.02256,150.43856
31.27068,150.77588
31.5188,151.11054
31.76692,151.44257
32.01504,151.77202
32.26316,152.09892
32.51128,152.42332
32.7594,152.74525
33.00752,153.06476
33.25564,153.38187
33.50376,153.69662
33.75188,154.00905
34.0,154.31919
34.24812,154.62708
34.49624,154.93275
34.74436,155.23622
34.99248,155.53754
35.2406,155.83672
35.48872,156.13381
35.73684,156.42883
35.98496,156.7218
36.23308,157.01277
36.4812,157.30174
36.72932,157.58876
36.97744,157.87385
37.22556,158.15703
37.47368,158.43832
37.7218,158.71776
37.96992,158.99537
38.21805,159.27118
38.46617,159.54519
38.71429,159.81745
38.96241,160.08796
39.21053,160.35676
39.45865,160.62386
39.70677,160.88929
39.95489,161.15307
40.20301,161.41521
40.45113,161.67574
40.69925,161.93467
40.94737,162.19203
41.19549,162.44784
41.44361,162.70211
41.69173,162.95487
41.93985,163.20612
42.18797,163.45589
42.43609,163.7042
42.68421,163.95106
42.93233,164.19649
43.18045,164.4405
43.42857,164.68312
43.67669,164.92435
43.92481,165.16422
44.17293,165.40273
44.42105,165.63991
44.66917,165.87577
44.91729,166.11032
45.16541,166.34358
45.41353,166.57557
45.66165,166.80628
45.90977,167.03575
46.15789,167.26398
46.40602,167.49099
46.65414,167.71679
46.90226,167.94139
47.15038,168.1648
47.3985,168.38704
47.64662,168.60813
47.89474,168.82806
48.14286,169.04686
48.39098,169.26453
48.6391,169.48109
48.88722,169.69654
49.13534,169.91091
49.38346,170.1242
49.63158,170.33641
49.8797,170.54757
50.12782,170.75768
50.37594,170.96676
50.62406,171.1748
50.87218,171.38183
51.1203,171.58786
51.36842,171.79288
51.61654,171.99692
51.86466,172.19998
52.11278,172.40207
52.3609,172.60319
52.60902,172.80337
52.85714,173.00261
53.10526,173.20091
53.35338,173.39829
53.6015,173.59475
53.84962,173.79031
54.09774,173.98497
54.34586,174.17873
54.59398,174.37162
54.84211,174.56363
55.09023,174.75477
55.33835,174.94505
55.58647,175.13448
55.83459,175.32307
56.08271,175.51082
56.33083,175.69775
56.57895,175.88385
56.82707,176.06914
57.07519,176.25362
57.32331,176.4373
57.57143,176.62018
57.81955,176.80228
58.06767,176.9836
58.31579,177.16415
58.56391,177.34393
58.81203,177.52295
59.06015,177.70122
59.30827,177.87874
59.55639,178.05552
59.80451,178.23156
60.05263,178.40687
60.30075,178.58147
60.54887,178.75534
60.79699,178.9285
61.04511,179.10096
61.29323,179.27272
61.54135,179.44379
61.78947,179.61416
62.03759,179.78386
62.28571,179.95287
62.53383,180.12122
62.78195,180.2889
63.03008,180.45591
63.2782,180.62227
63.52632,180.78798
63.77444,180.95305
64.02256,181.11747
64.27068,181.28126
64.5188,181.44441
64.76692,181.60694
65.01504,181.76885
65.26316,181.93014
65.51128,182.09082
65.7594,182.25089
66.00752,182.41036
66.25564,182.56923
66.50376,182.7275
66.75188,182.88519
67.0,183.04229
67.24812,183.19881
67.49624,183.35476
67.74436,183.51013
67.99248,183.66494
68.2406,183.81918
68.48872,183.97286
68.73684,184.12598
68.98496,184.27856
69.23308,184.43058
69.4812,184.58206
69.72932,184.73301
69.97744,184.88341
70.22556,185.03329
70.47368,185.18263
70.7218,185.33145
70.96992,185.47975
71.21805,185.62753
71.46617,185.7748
71.71429,185.92155
71.96241,186.0678
72.21053,186.21355
