1.000000,94.362493
2.000000,94.329808
3.000000,94.295446
4.000000,94.259323
5.000000,94.221347
6.000000,94.181425
7.000000,94.139456
8.000000,94.095335
9.000000,94.048952
10.000000,94.000190
11.000000,93.948929
12.000000,93.895039
13.000000,93.838387
14.000000,93.778830
15.000000,93.716219
16.000000,93.650398
17.000000,93.581203
18.000000,93.508459
19.000000,93.431986
20.000000,93.351593
21.000000,93.267077
22.000000,93.178228
23.000000,93.084824
24.000000,92.986631
25.000000,92.883403
26.000000,92.774883
27.000000,92.660798
28.000000,92.540865
29.000000,92.414782
30.000000,92.282235
31.000000,92.142893
32.000000,91.996406
33.000000,91.842408
34.000000,91.680515
35.000000,91.510321
36.000000,91.331402
37.000000,91.143309
38.000000,90.945572
39.000000,90.737697
40.000000,90.519164
41.000000,90.289426
42.000000,90.047910
43.000000,89.794011
44.000000,89.527094
45.000000,89.246492
46.000000,88.951504
47.000000,88.641391
48.000000,88.315378
49.000000,87.972650
50.000000,87.612350
51.000000,87.233577
52.000000,86.835384
53.000000,86.416775
54.000000,85.976704
55.000000,85.514070
56.000000,85.027716
57.000000,84.516426
58.000000,83.978921
59.000000,83.413859
60.000000,82.819825
61.000000,82.195334
62.000000,81.538824
63.000000,80.848655
64.000000,80.123100
65.000000,79.360345
66.000000,78.558483
67.000000,77.715508
68.000000,76.829313
69.000000,75.897682
70.000000,74.918286
71.000000,73.888674
72.000000,72.806273
73.000000,71.668377
74.000000,70.472139
75.000000,69.214568
76.000000,67.892521
77.000000,66.502691
78.000000,65.041602
79.000000,63.505603
80.000000,61.890850
81.000000,60.193308
82.000000,58.408731
83.000000,56.532656
84.000000,54.560393
85.000000,52.487010
86.000000,50.307323
87.000000,48.015880
88.000000,45.606953
89.000000,43.074517
90.000000,40.412241
91.000000,37.613466
92.000000,34.671196
93.000000,31.578072
94.000000,28.326360
95.000000,24.907930
96.000000,21.314232
97.000000,17.536282
98.000000,13.564632
99.000000,9.389352
100.000000,5.000000
